ID_PATROCINIO;IN_ATIVO;ID_PLANO;DT_INICIO_PATROCINIO;DT_FIM_PATROCINIO;DT_BASE_RETIRADA;DT_APROVACAO_CONV_ADESAO;DT_INI_VIGENCIA_CONV_ADESAO;DT_FIM_VIGENCIA_CONV_ADESAO;IN_PJ_NACIONAL;NU_CNPJ;NM_RAZAO_SOCIAL;NU_CNPB
45076;Sim;7687;2023-05-05 00:00:00.0000000;;;2023-05-05 00:00:00.0000000;2023-05-05 00:00:00.0000000;;Sim;076.247.3450.001-06;MUNICIPIO DE TAPEJARA;2021003019
45077;Sim;7687;2023-05-05 00:00:00.0000000;;;2023-05-05 00:00:00.0000000;2023-05-05 00:00:00.0000000;;Sim;088.120.6620.001-46;MUNICIPIO DE ITAQUI;2021003019
45078;Sim;7687;2023-05-05 00:00:00.0000000;;;2023-05-05 00:00:00.0000000;2023-05-05 00:00:00.0000000;;Sim;045.094.9010.001-28;MUNICIPIO DE POTIRENDABA;2021003019
37195;Sim;7687;2021-12-16 00:00:00.0000000;;;2021-12-16 00:00:00.0000000;2022-02-03 00:00:00.0000000;;Sim;037.465.3090.001-67;MUNICIPIO DE COTRIGUACU;2021003019
37435;Sim;7687;2021-12-24 00:00:00.0000000;;;2021-12-24 00:00:00.0000000;2022-02-03 00:00:00.0000000;;Sim;081.531.1620.001-58;MUNICIPIO DE FORQUILHINHA;2021003019
37436;Sim;7687;2021-12-24 00:00:00.0000000;;;2021-12-24 00:00:00.0000000;2022-02-03 00:00:00.0000000;;Sim;076.217.0170.001-67;MUNICIPIO DE BOA ESPERANCA;2021003019
37635;Sim;7687;2022-01-05 00:00:00.0000000;;;2022-01-05 00:00:00.0000000;2022-02-03 00:00:00.0000000;;Sim;015.024.0450.001-73;MUNICIPIO DE NOVA XAVANTINA;2021003019
38096;Sim;7687;2022-01-31 00:00:00.0000000;;;2022-01-31 00:00:00.0000000;2022-01-31 00:00:00.0000000;;Sim;046.482.8650.001-32;MUNICIPIO DE ILHABELA;2021003019
38097;Sim;7687;2022-01-31 00:00:00.0000000;;;2022-01-31 00:00:00.0000000;2022-01-31 00:00:00.0000000;;Sim;024.651.2340.001-67;MUNICIPIO DE SONORA;2021003019
38098;Sim;7687;2022-01-31 00:00:00.0000000;;;2022-01-31 00:00:00.0000000;2022-01-31 00:00:00.0000000;;Sim;088.818.2990.001-37;MUNICIPIO DE SAO MARCOS;2021003019
39715;Sim;7687;2022-05-24 00:00:00.0000000;;;2022-05-24 00:00:00.0000000;2022-05-24 00:00:00.0000000;;Sim;075.587.2040.001-70;MUNICIPIO DE TERRA ROXA;2021003019
39996;Sim;7687;2022-06-15 00:00:00.0000000;;;2022-06-15 00:00:00.0000000;2022-06-15 00:00:00.0000000;;Sim;091.566.8690.001-53;MUNICIPIO DE VILA FLORES;2021003019
40461;Sim;7687;2022-11-04 00:00:00.0000000;;;2022-11-04 00:00:00.0000000;2022-11-04 00:00:00.0000000;;Sim;003.238.9610.001-27;MUNICIPIO DE ITAUBA;2021003019
40463;Sim;7687;2022-07-11 00:00:00.0000000;;;2022-07-11 00:00:00.0000000;2022-07-11 00:00:00.0000000;;Sim;076.995.3230.001-24;MUNICIPIO DE MARIOPOLIS;2021003019
40536;Sim;7687;2022-11-04 00:00:00.0000000;;;2022-11-04 00:00:00.0000000;2022-11-04 00:00:00.0000000;;Sim;046.177.5310.001-55;MUNICIPIO DE PRAIA GRANDE;2021003019
42015;Sim;7687;2022-10-19 00:00:00.0000000;;;2022-10-19 00:00:00.0000000;2022-10-19 00:00:00.0000000;;Sim;000.394.5770.001-25;ESTADO DO AMAPA;2021003019
42555;Sim;7687;2022-11-08 00:00:00.0000000;;;2022-11-08 00:00:00.0000000;2022-11-08 00:00:00.0000000;;Sim;044.518.3710.001-35;MUNICIPIO DE GARCA;2021003019
42575;Sim;7687;2022-11-08 00:00:00.0000000;;;2022-11-08 00:00:00.0000000;2022-11-08 00:00:00.0000000;;Sim;076.178.0290.001-20;MUNICIPIO DE INACIO MARTINS;2021003019
42595;Sim;7687;2022-11-08 00:00:00.0000000;;;2022-11-08 00:00:00.0000000;2022-11-08 00:00:00.0000000;;Sim;045.351.7490.001-11;MUNICIPIO DE ORLANDIA;2021003019
42975;Sim;7687;2022-12-12 00:00:00.0000000;;;2022-12-12 00:00:00.0000000;2022-12-12 00:00:00.0000000;;Sim;083.039.8420.001-84;MUNICIPIO DE VIDEIRA;2021003019
42976;Sim;7687;2022-12-12 00:00:00.0000000;;;2022-12-12 00:00:00.0000000;2022-12-12 00:00:00.0000000;;Sim;003.238.6310.001-31;MUNICIPIO DE PEIXOTO DE AZEVEDO;2021003019
43035;Sim;7687;2023-01-30 00:00:00.0000000;;;2023-01-30 00:00:00.0000000;2023-01-30 00:00:00.0000000;;Sim;027.174.1010.001-35;MUNICIPIO DE ALEGRE;2021003019
43036;Sim;7687;2022-12-14 00:00:00.0000000;;;2022-12-14 00:00:00.0000000;2022-12-14 00:00:00.0000000;;Sim;052.359.6920.001-62;MUNICIPIO DE BOM JESUS DOS PERDOES;2021003019
43135;Sim;7687;2022-12-19 00:00:00.0000000;;;2022-12-19 00:00:00.0000000;2022-12-19 00:00:00.0000000;;Sim;083.102.7070.001-36;MUNICIPIO DE RIO DO CAMPO;2021003019
43936;Sim;7687;2023-02-09 00:00:00.0000000;;;2023-02-09 00:00:00.0000000;2023-02-09 00:00:00.0000000;;Sim;003.439.2390.001-50;MUNICIPIO DE BARRA DO GARCAS;2021003019
43937;Sim;7687;2023-02-09 00:00:00.0000000;;;2023-02-09 00:00:00.0000000;2023-02-09 00:00:00.0000000;;Sim;083.102.5170.001-19;MUNICIPIO DE ITAIOPOLIS;2021003019
43938;Sim;7687;2023-02-09 00:00:00.0000000;;;2023-02-09 00:00:00.0000000;2023-02-09 00:00:00.0000000;;Sim;091.553.9410.001-08;MUNICIPIO DE PIRAPO;2021003019
44257;Sim;7687;2023-03-03 00:00:00.0000000;;;2023-03-03 00:00:00.0000000;2023-03-03 00:00:00.0000000;;Sim;001.786.0290.001-03;ESTADO DO TOCANTINS;2021003019
45079;Sim;7687;2023-05-05 00:00:00.0000000;;;2023-05-05 00:00:00.0000000;2023-05-05 00:00:00.0000000;;Sim;001.614.5390.001-01;MUNICIPIO DE GAUCHA DO NORTE;2021003019
45080;Sim;7687;2023-05-05 00:00:00.0000000;;;2023-05-05 00:00:00.0000000;2023-05-05 00:00:00.0000000;;Sim;003.918.8690.001-08;MUNICIPIO DE SAO FELIX DO ARAGUAIA;2021003019
45195;Sim;7687;2023-05-11 00:00:00.0000000;;;2023-05-11 00:00:00.0000000;2023-05-11 00:00:00.0000000;;Sim;045.135.5300.001-85;MUNICIPIO DE SANTA ALBERTINA;2021003019
46575;Sim;7687;2023-10-20 00:00:00.0000000;;;2023-10-20 00:00:00.0000000;2023-10-20 00:00:00.0000000;;Sim;068.020.9160.001-47;MUNICIPIO DE BERTIOGA;2021003019
48275;Sim;7687;2024-04-24 00:00:00.0000000;;;2024-04-24 00:00:00.0000000;2024-04-24 00:00:00.0000000;;Sim;015.072.6630.001-99;MUNICIPIO DE JUARA;2021003019
48455;Sim;7687;2024-05-10 00:00:00.0000000;;;2024-05-10 00:00:00.0000000;2024-05-10 00:00:00.0000000;;Sim;077.003.4240.001-34;MUNICIPIO DE PRUDENTOPOLIS;2021003019
51735;Sim;7687;2025-05-30 00:00:00.0000000;;;2025-05-30 00:00:00.0000000;2025-05-30 00:00:00.0000000;;Sim;016.752.4460.001-02;MUNICIPIO DE CONGONHAS;2021003019
45795;Sim;7687;2023-05-04 00:00:00.0000000;;;2023-05-04 00:00:00.0000000;2023-05-04 00:00:00.0000000;;Sim;076.169.8790.001-61;MUNICIPIO DE RESERVA;2021003019
46875;Sim;7687;2023-11-16 00:00:00.0000000;;;2023-11-16 00:00:00.0000000;2023-11-16 00:00:00.0000000;;Sim;045.132.4950.001-40;MUNICIPIO DE LIMEIRA;2021003019
48178;Sim;7687;2024-04-19 00:00:00.0000000;;;2024-04-19 00:00:00.0000000;2024-04-19 00:00:00.0000000;;Sim;003.503.6120.001-95;MUNICIPIO DE GENERAL CARNEIRO;2021003019
48315;Sim;7687;2024-04-26 00:00:00.0000000;;;2024-04-26 00:00:00.0000000;2024-04-26 00:00:00.0000000;;Sim;001.298.3300.001-78;MUNICIPIO DE ABADIANIA;2021003019
49415;Sim;7687;2024-08-30 00:00:00.0000000;;;2024-08-30 00:00:00.0000000;2024-08-30 00:00:00.0000000;;Sim;010.404.1840.001-09;MUNICIPIO DE OLINDA;2021003019
49416;Sim;7687;2024-08-30 00:00:00.0000000;;;2024-08-30 00:00:00.0000000;2024-08-30 00:00:00.0000000;;Sim;076.970.3340.001-50;MUNICIPIO DE PARANACITY;2021003019
49417;Sim;7687;2024-08-30 00:00:00.0000000;;;2024-08-30 00:00:00.0000000;2024-08-30 00:00:00.0000000;;Sim;095.991.2610.001-27;MUNICIPIO DE SAO CRISTOVAO DO SUL;2021003019
49418;Sim;7687;2024-08-30 00:00:00.0000000;;;2024-08-30 00:00:00.0000000;2024-08-30 00:00:00.0000000;;Sim;045.370.7070.001-28;MUNICIPIO DE PITANGUEIRAS;2021003019
49675;Sim;7687;2024-09-26 00:00:00.0000000;;;2024-09-26 00:00:00.0000000;2024-09-26 00:00:00.0000000;;Sim;001.131.7130.001-57;MUNICIPIO DE CERES;2021003019
49676;Sim;7687;2024-09-26 00:00:00.0000000;;;2024-09-26 00:00:00.0000000;2024-09-26 00:00:00.0000000;;Sim;044.229.8130.001-23;MUNICIPIO DE SERRANA;2021003019
49677;Sim;7687;2024-09-26 00:00:00.0000000;;;2024-09-26 00:00:00.0000000;2024-09-26 00:00:00.0000000;;Sim;003.173.3170.001-18;MUNICIPIO DE NOVA ANDRADINA;2021003019
50417;Sim;7687;2024-12-11 00:00:00.0000000;;;2024-12-11 00:00:00.0000000;2024-12-11 00:00:00.0000000;;Sim;001.612.5250.001-40;MUNICIPIO DE BURITICUPU;2021003019
50995;Sim;7687;2025-03-12 00:00:00.0000000;;;2025-03-12 00:00:00.0000000;2025-03-12 00:00:00.0000000;;Sim;001.998.3350.001-03;MUNICIPIO DE PARANHOS;2021003019
52780;Sim;7687;2025-11-11 00:00:00.0000000;;;2025-11-11 00:00:00.0000000;2025-11-11 00:00:00.0000000;;Sim;018.239.5900.001-75;MUNICIPIO DE BOA ESPERANCA;2021003019
52880;Sim;7687;2025-11-25 00:00:00.0000000;;;2025-11-25 00:00:00.0000000;2025-11-25 00:00:00.0000000;;Sim;018.008.1930.001-92;MUNICIPIO DE PARAGUACU;2021003019
46336;Sim;7687;2023-08-25 00:00:00.0000000;;;2023-08-25 00:00:00.0000000;2023-08-25 00:00:00.0000000;;Sim;001.616.5200.001-96;MUNICIPIO DE AGUAS LINDAS DE GOIAS;2021003019
46616;Sim;7687;2024-06-26 00:00:00.0000000;;;2024-06-26 00:00:00.0000000;2024-06-26 00:00:00.0000000;;Sim;045.735.5520.001-86;MUNICIPIO DE ARTUR NOGUEIRA;2021003019
46618;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;004.214.7040.001-18;MUNICIPIO DE NOVA SANTA HELENA;2021003019
46619;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;033.000.6700.001-67;MUNICIPIO DE PONTAL DO ARAGUAIA;2021003019
46620;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;004.217.3620.001-90;MUNICIPIO DE SANTO ANTONIO DO LESTE;2021003019
46621;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;004.215.9930.001-70;MUNICIPIO DE VALE DE SAO DOMINGOS;2021003019
46622;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;003.424.2720.001-07;MUNICIPIO DE NOBRES;2021003019
46623;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;001.974.0880.001-05;MUNICIPIO DE PRIMAVERA DO LESTE;2021003019
46624;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;001.266.0580.001-44;MUNICIPIO DE BURITIS;2021003019
46625;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;045.331.1880.001-99;MUNICIPIO DE CONCHAL;2021003019
46626;Sim;7687;2023-10-24 00:00:00.0000000;;;2023-10-24 00:00:00.0000000;2023-10-24 00:00:00.0000000;;Sim;067.996.3630.001-08;MUNICIPIO DE ENGENHEIRO COELHO;2021003019
46955;Sim;7687;2023-11-22 00:00:00.0000000;;;2023-11-22 00:00:00.0000000;2023-11-22 00:00:00.0000000;;Sim;076.170.2570.001-53;MUNICIPIO DE TIBAGI;2021003019
47136;Sim;7687;2023-12-29 00:00:00.0000000;;;2023-12-29 00:00:00.0000000;2023-12-29 00:00:00.0000000;;Sim;076.175.9340.001-26;MUNICIPIO DE IPIRANGA;2021003019
47141;Sim;7687;2023-12-11 00:00:00.0000000;;;2023-12-11 00:00:00.0000000;2023-12-11 00:00:00.0000000;;Sim;082.939.4300.001-38;MUNICIPIO DE HERVAL D'OESTE;2021003019
47142;Sim;7687;2023-12-11 00:00:00.0000000;;;2023-12-11 00:00:00.0000000;2023-12-11 00:00:00.0000000;;Sim;046.634.1840.001-42;MUNICIPIO DE CERQUEIRA CESAR;2021003019
48595;Sim;7687;2024-05-23 00:00:00.0000000;;;2024-05-23 00:00:00.0000000;2024-05-23 00:00:00.0000000;;Sim;075.771.2040.001-25;MUNICIPIO DE JANDAIA DO SUL;2021003019
48596;Sim;7687;2024-05-23 00:00:00.0000000;;;2024-05-23 00:00:00.0000000;2024-05-23 00:00:00.0000000;;Sim;045.749.8190.001-94;MUNICIPIO DE SANTA RITA DO PASSA QUATRO;2021003019
48715;Sim;7687;2024-06-13 00:00:00.0000000;;;2024-06-13 00:00:00.0000000;2024-06-13 00:00:00.0000000;;Sim;046.137.4510.001-76;MUNICIPIO DE PIRATININGA;2021003019
48716;Sim;7687;2024-06-13 00:00:00.0000000;;;2024-06-13 00:00:00.0000000;2024-06-13 00:00:00.0000000;;Sim;008.241.7390.001-05;ESTADO DO RIO GRANDE DO NORTE;2021003019
50461;Sim;7687;2024-12-19 00:00:00.0000000;;;2024-12-19 00:00:00.0000000;2024-12-19 00:00:00.0000000;;Sim;018.457.2260.001-81;MUNICIPIO DE SANTA VITORIA;2021003019
50403;Sim;7687;2024-12-11 00:00:00.0000000;;;2024-12-11 00:00:00.0000000;2024-12-11 00:00:00.0000000;;Sim;005.943.0300.001-55;MUNICIPIO DE BOA VISTA;2021003019
50497;Sim;7687;2024-12-26 00:00:00.0000000;;;2024-12-26 00:00:00.0000000;2024-12-26 00:00:00.0000000;;Sim;084.736.9410.001-88;MUNICIPIO DE CUJUBIM;2021003019
52015;Sim;7687;2025-07-10 00:00:00.0000000;;;2025-07-10 00:00:00.0000000;2025-07-10 00:00:00.0000000;;Sim;022.678.8740.001-35;MUNICIPIO DE MONTES CLAROS;2021003019
52439;Sim;7687;2025-09-17 00:00:00.0000000;;;2025-09-17 00:00:00.0000000;2025-09-17 00:00:00.0000000;;Sim;018.279.0670.001-72;MUNICIPIO DE BURITIZEIRO;2021003019
52440;Sim;7687;2025-09-17 00:00:00.0000000;;;2025-09-17 00:00:00.0000000;2025-09-17 00:00:00.0000000;;Sim;001.978.2120.001-00;MUNICIPIO DE TERRA NOVA DO NORTE;2021003019
46296;Sim;7687;2023-08-24 00:00:00.0000000;;;2023-08-24 00:00:00.0000000;2023-08-24 00:00:00.0000000;;Sim;018.125.1610.001-77;MUNICIPIO DE UNAI;2021003019
46475;Sim;7687;2023-09-22 00:00:00.0000000;;;2023-09-22 00:00:00.0000000;2023-09-22 00:00:00.0000000;;Sim;005.058.4410.001-68;MUNICIPIO DE ANANINDEUA;2021003019
46496;Sim;7687;2023-09-18 00:00:00.0000000;;;2023-09-18 00:00:00.0000000;2023-09-18 00:00:00.0000000;;Sim;003.434.7920.001-09;MUNICIPIO DE PONTA PORA;2021003019
46497;Sim;7687;2023-09-18 00:00:00.0000000;;;2023-09-18 00:00:00.0000000;2023-09-18 00:00:00.0000000;;Sim;015.024.0370.001-27;MUNICIPIO DE SAO JOSE DO RIO CLARO;2021003019
46498;Sim;7687;2023-09-18 00:00:00.0000000;;;2023-09-18 00:00:00.0000000;2023-09-18 00:00:00.0000000;;Sim;037.464.7160.001-50;MUNICIPIO DE CONFRESA;2021003019
46499;Sim;7687;2023-09-18 00:00:00.0000000;;;2023-09-18 00:00:00.0000000;2023-09-18 00:00:00.0000000;;Sim;000.965.1520.001-29;MUNICIPIO DE CAMPINAPOLIS;2021003019
47195;Sim;7687;2023-12-21 00:00:00.0000000;;;2023-12-21 00:00:00.0000000;2023-12-21 00:00:00.0000000;;Sim;044.437.8200.001-10;MUNICIPIO DE LAVINIA;2021003019
48415;Sim;7687;2024-05-09 00:00:00.0000000;;;2024-05-09 00:00:00.0000000;2024-05-09 00:00:00.0000000;;Sim;078.121.8780.001-72;MUNICIPIO DE CAFELANDIA;2021003019
48416;Sim;7687;2024-05-09 00:00:00.0000000;;;2024-05-09 00:00:00.0000000;2024-05-09 00:00:00.0000000;;Sim;017.899.7170.001-10;MUNICIPIO DE ARCEBURGO;2021003019
48495;Sim;7687;2024-05-14 00:00:00.0000000;;;2024-05-14 00:00:00.0000000;2024-05-14 00:00:00.0000000;;Sim;090.483.0580.001-26;MUNICIPIO DE CASEIROS;2021003019
48836;Sim;7687;2024-07-03 00:00:00.0000000;;;2024-07-03 00:00:00.0000000;2024-07-03 00:00:00.0000000;;Sim;045.150.1660.001-22;MUNICIPIO DE PAULO DE FARIA;2021003019
48835;Sim;7687;2024-07-03 00:00:00.0000000;;;2024-07-03 00:00:00.0000000;2024-07-03 00:00:00.0000000;;Sim;018.715.4900.001-78;MUNICIPIO DE IBIRITE;2021003019
48875;Sim;7687;2024-07-08 00:00:00.0000000;;;2024-07-08 00:00:00.0000000;2024-07-08 00:00:00.0000000;;Sim;001.127.4300.001-31;MUNICIPIO DE ANHANGUERA;2021003019
49095;Sim;7687;2024-09-17 00:00:00.0000000;;;2024-09-17 00:00:00.0000000;2024-09-17 00:00:00.0000000;;Sim;001.875.6650.001-01;ARIPUANA CAMARA MUNICIPAL;2021003019
49216;Sim;7687;2024-08-12 00:00:00.0000000;;;2024-08-12 00:00:00.0000000;2024-08-12 00:00:00.0000000;;Sim;007.000.2680.001-72;MUNICIPIO DE ACAILANDIA;2021003019
49720;Sim;7687;2024-09-30 00:00:00.0000000;;;2024-09-30 00:00:00.0000000;2024-09-30 00:00:00.0000000;;Sim;004.695.2840.001-39;MUNICIPIO DE ESPIGAO D'OESTE;2021003019
51116;Sim;7687;2025-03-26 00:00:00.0000000;;;2025-03-26 00:00:00.0000000;2025-03-26 00:00:00.0000000;;Sim;001.616.2550.001-46;MUNICIPIO DE GUAMIRANGA;2021003019
51117;Sim;7687;2025-03-26 00:00:00.0000000;;;2025-03-26 00:00:00.0000000;2025-03-26 00:00:00.0000000;;Sim;046.634.3090.001-34;PREFEITURA MUNICIPAL DE PARANAPANEMA;2021003019
52118;Sim;7687;2025-07-28 00:00:00.0000000;;;2025-07-28 00:00:00.0000000;2025-07-28 00:00:00.0000000;;Sim;017.516.1130.001-47;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;2021003019
52358;Sim;7687;2025-09-04 00:00:00.0000000;;;2025-09-04 00:00:00.0000000;2025-09-04 00:00:00.0000000;;Sim;018.675.9750.001-85;MUNICIPIO DE CAMBUI;2021003019
52359;Sim;7687;2025-09-04 00:00:00.0000000;;;2025-09-04 00:00:00.0000000;2025-09-04 00:00:00.0000000;;Sim;083.102.3010.001-53;MUNICIPIO DE ILHOTA;2021003019
45815;Sim;7687;2023-07-05 00:00:00.0000000;;;2023-07-05 00:00:00.0000000;2023-07-05 00:00:00.0000000;;Sim;076.206.4650.001-65;MUNICIPIO DE MATELANDIA;2021003019
47396;Sim;7687;2024-01-09 00:00:00.0000000;;;2024-01-09 00:00:00.0000000;2024-01-09 00:00:00.0000000;;Sim;022.681.4230.001-57;MUNICIPIO DE FRANCISCO SA;2021003019
47397;Sim;7687;2024-01-09 00:00:00.0000000;;;2024-01-09 00:00:00.0000000;2024-01-09 00:00:00.0000000;;Sim;083.102.5330.001-01;MUNICIPIO DE PAPANDUVA;2021003019
48795;Sim;7687;2024-06-28 00:00:00.0000000;;;2024-06-28 00:00:00.0000000;2024-06-28 00:00:00.0000000;;Sim;029.138.3020.001-02;MUNICIPIO DE ITAGUAI;2021003019
48995;Sim;7687;2024-09-17 00:00:00.0000000;;;2024-09-17 00:00:00.0000000;2024-09-17 00:00:00.0000000;;Sim;058.993.5770.001-21;MUNICIPIO DE ARACARIGUAMA;2021003019
49155;Sim;7687;2024-08-07 00:00:00.0000000;;;2024-08-07 00:00:00.0000000;2024-08-07 00:00:00.0000000;;Sim;016.854.5310.001-81;MUNICIPIO DE OLIVEIRA;2021003019
50460;Sim;7687;2024-12-18 00:00:00.0000000;;;2024-12-18 00:00:00.0000000;2024-12-18 00:00:00.0000000;;Sim;024.862.8640.001-80;MUNICIPIO DE SAO MIGUEL DO PASSA QUATRO;2021003019
50495;Sim;7687;2024-12-26 00:00:00.0000000;;;2024-12-26 00:00:00.0000000;2024-12-26 00:00:00.0000000;;Sim;003.568.4330.001-36;MUNICIPIO DE AMAMBAI;2021003019
51395;Sim;7687;2025-05-02 00:00:00.0000000;;;2025-05-02 00:00:00.0000000;2025-05-02 00:00:00.0000000;;Sim;028.521.7480.001-59;MUNICIPIO DE NITEROI;2021003019
52938;Sim;7687;2025-11-28 00:00:00.0000000;;;2025-11-28 00:00:00.0000000;2025-11-28 00:00:00.0000000;;Sim;006.354.4680.001-60;ESTADO DO MARANHAO;2021003019
46655;Sim;7687;2023-10-26 00:00:00.0000000;;;2023-10-26 00:00:00.0000000;2023-10-26 00:00:00.0000000;;Sim;031.844.8890.001-17;MUNICIPIO DE PATY DO ALFERES;2021003019
46975;Sim;7687;2023-11-23 00:00:00.0000000;;;2023-11-23 00:00:00.0000000;2023-11-23 00:00:00.0000000;;Sim;005.903.1250.001-45;MUNICIPIO DE PORTO VELHO;2021003019
46995;Sim;7687;2023-11-29 00:00:00.0000000;;;2023-11-29 00:00:00.0000000;2023-11-29 00:00:00.0000000;;Sim;011.350.6590.001-94;MUNICIPIO DE TRIUNFO;2021003019
47615;Sim;7687;2024-02-08 00:00:00.0000000;;;2024-02-08 00:00:00.0000000;2024-02-08 00:00:00.0000000;;Sim;018.675.9830.001-21;MUNICIPIO DE POUSO ALEGRE;2021003019
47956;Sim;7687;2024-03-28 00:00:00.0000000;;;2024-03-28 00:00:00.0000000;2024-03-28 00:00:00.0000000;;Sim;092.406.2480.001-75;MUNICIPIO DE ESTACAO;2021003019
47957;Sim;7687;2024-03-28 00:00:00.0000000;;;2024-03-28 00:00:00.0000000;2024-03-28 00:00:00.0000000;;Sim;003.347.1270.001-70;MUNICIPIO DE GUIRATINGA;2021003019
48079;Sim;7687;2024-04-08 00:00:00.0000000;;;2024-04-08 00:00:00.0000000;2024-04-08 00:00:00.0000000;;Sim;018.295.3030.001-44;MUNICIPIO DE MARIANA;2021003019
48080;Sim;7687;2024-04-08 00:00:00.0000000;;;2024-04-08 00:00:00.0000000;2024-04-08 00:00:00.0000000;;Sim;076.208.8590.001-52;MUNICIPIO DE NOVA AURORA;2021003019
48081;Sim;7687;2024-04-08 00:00:00.0000000;;;2024-04-08 00:00:00.0000000;2024-04-08 00:00:00.0000000;;Sim;095.639.4720.001-03;MUNICIPIO DE NOVO ITACOLOMI;2021003019
48082;Sim;7687;2024-04-08 00:00:00.0000000;;;2024-04-08 00:00:00.0000000;2024-04-08 00:00:00.0000000;;Sim;001.367.7880.001-31;MUNICIPIO DE RESERVA DO CABACAL;2021003019
48295;Sim;7687;2024-04-25 00:00:00.0000000;;;2024-04-25 00:00:00.0000000;2024-04-25 00:00:00.0000000;;Sim;076.972.0820.001-06;MUNICIPIO DE DIAMANTE DO NORTE;2021003019
48296;Sim;7687;2024-04-25 00:00:00.0000000;;;2024-04-25 00:00:00.0000000;2024-04-25 00:00:00.0000000;;Sim;075.654.5740.001-82;MUNICIPIO DE IRATI;2021003019
48916;Sim;7687;2024-07-12 00:00:00.0000000;;;2024-07-12 00:00:00.0000000;2024-07-12 00:00:00.0000000;;Sim;094.721.3880.001-63;MUNICIPIO DE CORONEL BARROS;2021003019
48955;Sim;7687;2024-09-17 00:00:00.0000000;;;2024-09-17 00:00:00.0000000;2024-09-17 00:00:00.0000000;;Sim;003.507.4980.001-71;MUNICIPIO DE ARIPUANA;2021003019
49495;Sim;7687;2024-09-09 00:00:00.0000000;;;2024-09-09 00:00:00.0000000;2024-09-09 00:00:00.0000000;;Sim;001.825.4130.001-78;MUNICIPIO DE PETROLINA DE GOIAS;2021003019
51535;Sim;7687;2025-05-14 00:00:00.0000000;;;2025-05-14 00:00:00.0000000;2025-05-14 00:00:00.0000000;;Sim;001.367.8530.001-29;MUNICIPIO DE COMODORO;2021003019
52297;Sim;7687;2025-08-28 00:00:00.0000000;;;2025-08-28 00:00:00.0000000;2025-08-28 00:00:00.0000000;;Sim;001.740.5050.001-55;MUNICIPIO DE DAMIANOPOLIS;2021003019
52462;Sim;7687;2025-09-19 00:00:00.0000000;;;2025-09-19 00:00:00.0000000;2025-09-19 00:00:00.0000000;;Sim;078.497.4920.001-60;MUNICIPIO DE TIMBO GRANDE;2021003019
52618;Sim;7687;2025-10-07 00:00:00.0000000;;;2025-10-07 00:00:00.0000000;2025-10-07 00:00:00.0000000;;Sim;083.102.8480.001-59;MUNICIPIO DE GARUVA;2021003019
48476;Sim;7687;2024-05-13 00:00:00.0000000;;;2024-05-13 00:00:00.0000000;2024-05-13 00:00:00.0000000;;Sim;018.159.9050.002-55;MUNICIPIO DE NOVA PONTE;2021003019
48477;Sim;7687;2024-05-13 00:00:00.0000000;;;2024-05-13 00:00:00.0000000;2024-05-13 00:00:00.0000000;;Sim;095.587.7700.001-99;MUNICIPIO DE RIO BONITO DO IGUACU;2021003019
48896;Sim;7687;2024-07-10 00:00:00.0000000;;;2024-07-10 00:00:00.0000000;2024-07-10 00:00:00.0000000;;Sim;046.634.2000.001-05;MUNICIPIO DE ITAI;2021003019
49915;Sim;7687;2024-10-15 00:00:00.0000000;;;2024-10-15 00:00:00.0000000;2024-10-15 00:00:00.0000000;;Sim;046.523.0800.001-60;MUNICIPIO DE FRANCO DA ROCHA;2021003019
49975;Sim;7687;2024-10-30 00:00:00.0000000;;;2024-10-30 00:00:00.0000000;2024-10-30 00:00:00.0000000;;Sim;017.749.9120.001-63;MUNICIPIO DE RESENDE COSTA;2021003019
49976;Sim;7687;2024-10-30 00:00:00.0000000;;;2024-10-30 00:00:00.0000000;2024-10-30 00:00:00.0000000;;Sim;001.170.3310.001-32;MUNICIPIO DE PADRE BERNARDO;2021003019
50975;Sim;7687;2025-03-11 00:00:00.0000000;;;2025-03-11 00:00:00.0000000;2025-03-11 00:00:00.0000000;;Sim;000.044.8340.001-07;MUNICIPIO DE VICENTINOPOLIS;2021003019
